B0007KK256,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00XRP35LG,[-0.2057],[2],"[[think, temper, glass, im, serve, purpose]]","[[think temper glass im serve purpose, -0.2057, 2]]"
B00XVGGKMC,"[0.9081, 0.4215, 0.9459, -0.4782, 0.5719, 0.6197, 0.9755, 0.9058, 0.9246]","[4, 5, 5, 2, 5, 5, 5, 5, 5]","[[nice, solid, wood, block, notch, cut, cord, thread, cord, everything, fit, nice, snug, bottom, stand, rubber, foot, doesnt, slide, got, problem, keep, apple, watch, attach, charge, disc, lay, night, stand, anything, get, bump, move, night, slide, charge, disc, stand, watch, lay, disc, stay, attach, disc, band, drape, stand, wrap, snap, stay, put, charge, stand, slot, phone, room, thread, phone, charger, cord, charge, device, time, solid, product, good, weight, excellent, value], [stand, great, love, wood, everything, fit, recommend], [buy, gift, son, love, saw, package, product], [nice, sturdy, product, keep, item, organize], [product, arrive, picture, design, copy, seller, work, watch, charge, stand, phone, portion, nothing, slot, way, anchor, phone, charge, cant, use, phone, charge, stand, turn, watch, charge, standbr, br, note, stand, wont, work, watchos, nightstand, mode, httpwwwapplecomwatchospreview], [look, nice, problem, product], [stand, design, great, apple, watch, sit, holder, charge, magnet, snap, place, cutout, wire, charge, magnet, come, apple, watch, cut, tight, fit, fall, move, use, use, stand, charge, iphone, please, note, charger, cord, get, phone, use, stand, builtin, phone, charge, cord, feed, stand, cavity, phone, sits, mean, insert, phone, stand, pull, cord, stand, plug, bottom, phone, easy, fool, picture, think, phone, connects, charge, plug, insertionwouldnt, nice, set, stand, charge, storage, item, cord, come, stand, plug, wall, outlet, cord, watch, remove, stand, watch, charge, station, time, buy, charging, cord, charging, disk, watch, use, instal, stand, bed, take, stand, travelbr, br, summary, looking, sturdy, stand, recommend, reading, caveat], [star, apple, watch, charge, hole, fit, star, wood, star, phone, charge, hole, wish, charger, go, hole, stay, dont, pull, time, want, plug, phone, wish, dock], [excellent, customer, service, jellycomb]]","[[nice solid wood block notch cut cord thread cord everything fit nice snug bottom stand rubber foot doesnt slide got problem keep apple watch attach charge disc lay night stand anything get bump move night slide charge disc stand watch lay disc stay attach disc band drape stand wrap snap stay put charge stand slot phone room thread phone charger cord charge device time solid product good weight excellent value, 0.9081, 4], [stand great love wood everything fit recommend, 0.4215, 5], [buy gift son love saw package product, 0.9459, 5], [nice sturdy product keep item organize, -0.4782, 2], [product arrive picture design copy seller work watch charge stand phone portion nothing slot way anchor phone charge cant use phone charge stand turn watch charge standbr br note stand wont work watchos nightstand mode httpwwwapplecomwatchospreview, 0.5719, 5], [look nice problem product, 0.6197, 5], [stand design great apple watch sit holder charge magnet snap place cutout wire charge magnet come apple watch cut tight fit fall move use use stand charge iphone please note charger cord get phone use stand builtin phone charge cord feed stand cavity phone sits mean insert phone stand pull cord stand plug bottom phone easy fool picture think phone connects charge plug insertionwouldnt nice set stand charge storage item cord come stand plug wall outlet cord watch remove stand watch charge station time buy charging cord charging disk watch use instal stand bed take stand travelbr br summary looking sturdy stand recommend reading caveat, 0.9755, 5], [star apple watch charge hole fit star wood star phone charge hole wish charger go hole stay dont pull time want plug phone wish dock, 0.9058, 5], [excellent customer service jellycomb, 0.9246, 5]]"
B00XXIUE6G,[0.2408],[4],"[[cord, doesnt, fit, enclosure, remove, clutter, nightstand]]","[[cord doesnt fit enclosure remove clutter nightstand, 0.2408, 4]]"
B00Y3SYZCY,[0.4404],[4],[[case]],"[[case, 0.4404, 4]]"
B00Y4H1EUK,[0.8211],[5],"[[nice, love]]","[[nice love, 0.8211, 5]]"
B00YCXNNQY,[-0.5256],[1],"[[get, put, card]]","[[get put card, -0.5256, 1]]"
B00YFG1U40,[0.0],[2],"[[receive, mine, purchase, reading, review, understand, undersized, iphone, case, confirm, make, work, stem, buy, alter, way, wrap, purchase, version, hop, size, seem, case, base, lack, marking, packaging, mention, company, website, fact, stretch, seems, thing, ie, ripoffbr, br, say, clever, simple, design, work, phone, frame, brace, stem, handlebar, star, rating, v, star, break, couple, week, ill, review]]","[[receive mine purchase reading review understand undersized iphone case confirm make work stem buy alter way wrap purchase version hop size seem case base lack marking packaging mention company website fact stretch seems thing ie ripoffbr br say clever simple design work phone frame brace stem handlebar star rating v star break couple week ill review, 0.0, 2]]"
B00YI1XANG,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00YO6PF9W,"[-0.2732, 0.8934]","[1, 5]","[[open, weird, turn], [wife, love, make, fit, note, ad, cute]]","[[open weird turn, -0.2732, 1], [wife love make fit note ad cute, 0.8934, 5]]"
B00YOC4WA4,[0.8957],[5],"[[charger, work, awesome, recommend, anyone]]","[[charger work awesome recommend anyone, 0.8957, 5]]"
B00YTWJOOI,[0.836],[5],"[[thinness, color, perfect]]","[[thinness color perfect, 0.836, 5]]"
B00ZBCJNJG,[-0.7313],[3],"[[im, thrill, case, look, nice, outer, case, feel, flimsy, im, afraid, go, crack, time, drop, phone, needle, say, ill, look, something, bit, sturdier]]","[[im thrill case look nice outer case feel flimsy im afraid go crack time drop phone needle say ill look something bit sturdier, -0.7313, 3]]"
B00ZEHF8TC,[0.4404],[5],"[[look, good]]","[[look good, 0.4404, 5]]"
B00ZG1NF0U,[0.0],[4],[[work]],"[[work, 0.0, 4]]"
B00ZGW16IW,[0.6369],[5],"[[im, go, get, color, soon]]","[[im go get color soon, 0.6369, 5]]"
B00ZHVPO62,"[0.0, 0.7906]","[5, 5]","[[sun, protection, great, fish], [describe, light, weight, job, year, wear, summer, camp]]","[[sun protection great fish, 0.0, 5], [describe light weight job year wear summer camp, 0.7906, 5]]"
B00ZY3ZN1Y,[0.5319],[1],"[[inch, galaxy, note, galaxy, phone, note, took, week, arrive, disappoint, get, case, rereview, matter, handle]]","[[inch galaxy note galaxy phone note took week arrive disappoint get case rereview matter handle, 0.5319, 1]]"
B010D6CDFU,"[0.7506, 0.3612]","[5, 5]","[[get, week, use, multiple, time, charge, samsung, galaxy, charge, hour], [love, product, way, charge, iphone, husband, smartphone]]","[[get week use multiple time charge samsung galaxy charge hour, 0.7506, 5], [love product way charge iphone husband smartphone, 0.3612, 5]]"
B010GJZ6FS,[-0.6486],[1],"[[suck, break, day, delivery]]","[[suck break day delivery, -0.6486, 1]]"
B010PY80VG,[0.7793],[5],"[[cant, note, slippery, use, case, cruzerlite, case, phone, ive, purchase, fit, note, block, port, allow, wireless, charge, tylt, charger, great, case, complaint]]","[[cant note slippery use case cruzerlite case phone ive purchase fit note block port allow wireless charge tylt charger great case complaint, 0.7793, 5]]"
B0116BX968,[0.9117],[5],"[[make, charge, device, usb, port, amp, charge, phone, tablet, device, traveler, travel, time, work, use, airport, plane, extend, flight, keep, laptop, top, deplane, using, product, find, useful, charge, device, include, laptop, phone, surface]]","[[make charge device usb port amp charge phone tablet device traveler travel time work use airport plane extend flight keep laptop top deplane using product find useful charge device include laptop phone surface, 0.9117, 5]]"
B0116CRT4A,[0.0],[5],"[[get, case, describe]]","[[get case describe, 0.0, 5]]"
B0118QFRM0,[0.8261],[5],"[[phone, steal, feel, premium, witness, lag, compare, lg, g, phone, win, performance, test, ability, set, user, ]]","[[phone steal feel premium witness lag compare lg g phone win performance test ability set user , 0.8261, 5]]"
B0119720LO,[-0.4215],[3],"[[sell, case, galaxy, note, phone, inch, wider, suspect, phone, shown, picture, older, larger, galaxy, note, ]]","[[sell case galaxy note phone inch wider suspect phone shown picture older larger galaxy note , -0.4215, 3]]"
B011F5XNCA,[0.7492],[4],"[[case, comfort, durability, cool, come, stylist, pen, screen, protector, problem, protector, put, get, bubble, andi, try, everybut, didnt, work, recommend, buy, screen, protector, enjoy, case]]","[[case comfort durability cool come stylist pen screen protector problem protector put get bubble andi try everybut didnt work recommend buy screen protector enjoy case, 0.7492, 4]]"
B011LXM49E,[-0.1815],[2],"[[protect, doesnt, look, note, leaf, gap, installing]]","[[protect doesnt look note leaf gap installing, -0.1815, 2]]"
B011RAE0YS,[0.8227],[3],"[[prosbr, case, fit, snuglybr, light, glow, give, cool, factorbr, work, wireless, chargerbr, br, consbr, hole, line, make, use, headphone, charge, phone, charger, remove, phone, case, bend, cord, buenobr, less, week, purchase, case, crack, phone, drop, crack, vital, area, dont, believe, impact, phone, reason, give, star, br, conclusionbr, go, order, case, quality, isnt, par, dont, use, headphone, wireless, charger, good, deal]]","[[prosbr case fit snuglybr light glow give cool factorbr work wireless chargerbr br consbr hole line make use headphone charge phone charger remove phone case bend cord buenobr less week purchase case crack phone drop crack vital area dont believe impact phone reason give star br conclusionbr go order case quality isnt par dont use headphone wireless charger good deal, 0.8227, 3]]"
B011U09BJO,[0.9081],[5],"[[perfect, fit, everything, work, excellent, replacement]]","[[perfect fit everything work excellent replacement, 0.9081, 5]]"
B011WASQ66,[0.8519],[5],"[[cover, love, get, red, color]]","[[cover love get red color, 0.8519, 5]]"
B0123EPA7S,[0.9285],[5],"[[case, soft, case, fit, bonus, ]]","[[case soft case fit bonus , 0.9285, 5]]"
B0140QY4A6,[0.6361],[5],"[[get, purple, case, nice, make, fit, phone]]","[[get purple case nice make fit phone, 0.6361, 5]]"
